Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions,Raining Today,Raining Tomorrow
"Harare, Zimbabwe",2008-03-24,24.1,17.1,20.1,,,0,,,18.4,157.14,,12.9,1.4,63.21,Clear,No,No
"Harare, Zimbabwe",2008-03-25,26.1,14.1,19.9,,,0,,,28.8,132.94,,12.4,32.4,60.84,Partially cloudy,No,No
"Harare, Zimbabwe",2008-03-26,27.1,13.1,19.6,,26.3,0,,,32.4,125.24,,14.6,6.2,51.83,Clear,No,No
"Harare, Zimbabwe",2008-03-27,24.1,10.1,16.8,,,0,,,18.4,96.43,,12.5,10,63.5,Clear,No,No
"Harare, Zimbabwe",2008-03-28,26.1,12.1,20.4,,,0,,,14.8,126.25,,14.5,6.3,52.04,Clear,No,No
"Harare, Zimbabwe",2008-03-29,18.2,10.7,13.5,,,0,,,5.4,157.5,,17.4,4,87.43,Clear,No,No
"Harare, Zimbabwe",2008-03-30,26.1,11.1,18,,,0,,,16.6,91.43,,17.3,14.3,59.49,Clear,No,No
"Harare, Zimbabwe",2008-03-31,24.1,11.1,18.1,,,0,,,14.4,119.17,,15,22.5,64.48,Clear,No,No
"Harare, Zimbabwe",2008-04-01,24.1,11.1,17.4,,,0,,,16.6,110,,10.5,23.3,64.88,Clear,No,No
"Harare, Zimbabwe",2008-04-02,23.1,11.1,18.5,,,0,,,14.8,108.18,,18.5,47.3,59.4,Partially cloudy,No,No
"Harare, Zimbabwe",2008-04-03,23.1,10.4,16,,,0,,,20.5,127.78,,25,23.3,64.32,Clear,No,No
"Harare, Zimbabwe",2008-04-04,23.7,8.9,15.7,7.4,,0,,,18.4,116,,28.3,3.3,56.84,Clear,No,No
"Harare, Zimbabwe",2008-04-05,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-04-06,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-04-07,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-04-08,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-04-09,24.4,13.6,20.3,,,0,,,14.8,88.75,,17.5,40,54.44,Partially cloudy,No,No
"Harare, Zimbabwe",2008-04-10,27.1,12.7,18.6,,26.5,0,,,20.5,78.57,,12.7,17.9,63.77,Clear,No,No
"Harare, Zimbabwe",2008-04-11,25.7,11.1,18.4,,,0,,,13,123.13,,13,10.6,60.71,Clear,No,No
"Harare, Zimbabwe",2008-04-12,26.2,14.1,21.3,,,0,,,14.8,159,,16,3,41.49,Clear,No,No
"Harare, Zimbabwe",2008-04-13,26.1,11.6,21.7,,,0,,,7.6,83.33,,15,1.7,42.48,Clear,No,No
"Harare, Zimbabwe",2008-04-14,23.9,11.1,15.1,,,0,,,14.8,65.56,,13.3,6.7,72.17,Clear,No,No
"Harare, Zimbabwe",2008-04-15,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-04-16,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-04-17,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-04-18,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-04-19,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-04-20,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-04-21,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-04-22,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-04-23,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-04-24,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-04-25,24.1,8.6,16,8,,0,,,13,129.23,,13.5,10.8,56.34,Clear,No,No
"Harare, Zimbabwe",2008-04-26,25.1,7.1,15.1,6.3,,0,,,13,122.38,,14.8,7.7,62.21,Clear,No,No
"Harare, Zimbabwe",2008-04-27,26.1,7.1,16.8,6.3,,0,,,13,131,,14.1,4.5,51.64,Clear,No,No
"Harare, Zimbabwe",2008-04-28,25.7,8.1,17.7,8,,0,,,13,135.88,,15.5,12.8,40.07,Clear,No,No
"Harare, Zimbabwe",2008-04-29,26.1,8.1,17.2,8,,0,,,16.6,111.43,,13,16.7,45.7,Clear,No,No
"Harare, Zimbabwe",2008-04-30,26.1,9.1,17.9,8,,0,,,18.4,56.11,,11.4,29.4,41.72,Partially cloudy,No,No
"Harare, Zimbabwe",2008-05-01,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-05-02,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-05-03,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-05-04,14.6,14.6,14.6,,,0,,,7.6,60,,20,40,77.44,Partially cloudy,No,No
"Harare, Zimbabwe",2008-05-05,27.4,12.1,19.5,,26.6,0,,,11.2,180.56,,14.9,45,59.85,Partially cloudy,No,No
"Harare, Zimbabwe",2008-05-06,29.1,11.1,20.3,,27.7,0,,,11.2,179.41,,10.9,4.3,58.84,Clear,No,No
"Harare, Zimbabwe",2008-05-07,28.7,13.1,21.1,,27.5,0,,,13,118.95,,12.5,13,53.92,Clear,No,No
"Harare, Zimbabwe",2008-05-08,27.1,13.2,19.9,,26.4,0,,,18.4,141.05,,13.1,11.1,48.88,Clear,No,No
"Harare, Zimbabwe",2008-05-09,26.1,11.1,17.6,,,0,,,11.2,164.5,,12.8,17.1,56.6,Clear,No,No
"Harare, Zimbabwe",2008-05-10,27.1,10.1,17.7,,26.3,0,,,16.6,127.5,,11.5,2.5,59.89,Clear,No,No
"Harare, Zimbabwe",2008-05-11,27.9,9.1,15.9,8.6,26.6,0,,,14.8,245.63,,12.6,0,60.91,Clear,No,No
"Harare, Zimbabwe",2008-05-12,29.1,9.1,18,8,27.4,0,,,16.6,116,,15,3.3,44.47,Clear,No,No
"Harare, Zimbabwe",2008-05-13,28.1,9.1,19.6,,26.7,0,,,13,147.89,,13.6,3,35.49,Clear,No,No
"Harare, Zimbabwe",2008-05-14,13.1,13.1,13.1,,,0,,,7.6,80,,10,0,40.88,Clear,No,No
"Harare, Zimbabwe",2008-05-15,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-05-16,25.9,13.7,19.7,,,0,,,14.8,79,,16,19,54.61,Clear,No,No
"Harare, Zimbabwe",2008-05-17,25.1,9.9,16.3,8.9,,0,,,22.3,90,,15.4,2.4,55.51,Clear,No,No
"Harare, Zimbabwe",2008-05-18,24.1,8.1,15.4,6.1,,0,,,24.1,111.5,,15.6,4.5,56.09,Clear,No,No
"Harare, Zimbabwe",2008-05-19,21.1,9.9,15.3,8.6,,0,,,18.4,130,,16.1,45.2,63.24,Partially cloudy,No,No
"Harare, Zimbabwe",2008-05-20,22.2,8.1,14.6,6.4,,0,,,16.6,86.96,,16.3,2.6,56.65,Clear,No,No
"Harare, Zimbabwe",2008-05-21,22.1,7.1,15.1,6.3,,0,,,13,86.47,,13.4,17.8,61.46,Clear,No,No
"Harare, Zimbabwe",2008-05-22,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-05-23,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-05-24,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-05-25,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-05-26,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-05-27,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-05-28,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-05-29,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-05-30,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-05-31,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-06-01,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-06-02,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-06-03,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-06-04,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-06-05,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-06-06,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-06-07,21.1,18.9,20,,,0,,,,,,15,0,25.16,Clear,No,No
"Harare, Zimbabwe",2008-06-08,23.1,10.1,17.8,,,0,,,5.4,136,,7.8,0,41.48,Clear,No,No
"Harare, Zimbabwe",2008-06-09,19.2,8.1,14.6,8.6,,0,,,16.6,114,,11.1,5.7,50.02,Clear,No,No
"Harare, Zimbabwe",2008-06-10,16.1,9.1,13.2,,,0,,,29.5,131,,12.5,71.5,73.97,Partially cloudy,No,No
"Harare, Zimbabwe",2008-06-11,16.1,11.1,13.8,,,0,,,16.6,129.09,,15.4,54.5,58.64,Partially cloudy,No,No
"Harare, Zimbabwe",2008-06-12,20.1,5.1,15.8,3.3,,0,,,14.8,96.36,,13.7,0,48.06,Clear,No,No
"Harare, Zimbabwe",2008-06-13,19.4,8.1,15.7,6.4,,0,,,14.8,65,,14.1,0,48.72,Clear,No,No
"Harare, Zimbabwe",2008-06-14,20.1,9.1,16.5,,,0,,,16.6,65,,15.4,3.6,47.38,Clear,No,No
"Harare, Zimbabwe",2008-06-15,20.1,9.1,15,7.3,,0,,,13,88.57,,14.1,2.1,56.6,Clear,No,No
"Harare, Zimbabwe",2008-06-16,20.1,10.1,17.4,,,0,,,24.1,91.25,,13.6,25,50.28,Clear,No,No
"Harare, Zimbabwe",2008-06-17,20.1,12.1,17.1,,,0,,,31.3,90,,13.1,64.5,53.41,Partially cloudy,No,No
"Harare, Zimbabwe",2008-06-18,19.4,9.1,16.2,7.6,,0,,,14.8,96.25,,12.4,11.1,48.86,Clear,No,No
"Harare, Zimbabwe",2008-06-19,19.1,12.1,15.9,,,0,,,11.2,161.67,,15.8,6.7,45.96,Clear,No,No
"Harare, Zimbabwe",2008-06-20,19.9,11.1,15.2,,,0,,,13,91.67,,15.4,30,58.32,Partially cloudy,No,No
"Harare, Zimbabwe",2008-06-21,20.1,12.1,18.2,,,0,,,18.4,91.25,,10.3,22.5,48.42,Clear,No,No
"Harare, Zimbabwe",2008-06-22,22.1,12.1,18.4,,,0,,,14.8,110,,14.7,12.2,43.07,Clear,No,No
"Harare, Zimbabwe",2008-06-23,21.1,11.1,18.3,,,0,,,22.3,125.56,,11.3,6.7,40.19,Clear,No,No
"Harare, Zimbabwe",2008-06-24,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-06-25,16.1,9.9,14.2,,,0,,,22.3,103.33,,10.5,60.8,56.15,Partially cloudy,No,No
"Harare, Zimbabwe",2008-06-26,19.1,9.1,14.6,8,,0,,,21.6,122.86,,9.9,22.9,54.55,Clear,No,No
"Harare, Zimbabwe",2008-06-27,20.4,13.1,18.4,,,0,,,11.2,115,,13.3,0,35.33,Clear,No,No
"Harare, Zimbabwe",2008-06-28,21.4,10.1,17.6,,,0,,,11.2,93.64,,12.9,0,41.7,Clear,No,No
"Harare, Zimbabwe",2008-06-29,21.1,8.1,17,7.4,,0,,,16.6,136,,13.9,0,32.23,Clear,No,No
"Harare, Zimbabwe",2008-06-30,20.1,6.1,13,5.1,,0,,,13,109.17,,12.1,0,37.32,Clear,No,No
"Harare, Zimbabwe",2008-07-01,18.1,8.1,15.1,6.8,,0,,,18.4,64,,8.8,0,47.39,Clear,No,No
"Harare, Zimbabwe",2008-07-02,20.1,8.1,14.7,6.8,,0,,,16.6,53.57,,11,0,53.63,Clear,No,No
"Harare, Zimbabwe",2008-07-03,25.1,6.9,16.8,5.4,,0,,,9.4,146,,9.8,0,44.49,Clear,No,No
"Harare, Zimbabwe",2008-07-04,25.1,4.1,13.9,6.4,,0,,,9.4,298.57,,8,0,55.98,Clear,No,No
"Harare, Zimbabwe",2008-07-05,27.1,12.2,21.9,,26.1,0,,,13,225.71,,10.3,0,30.5,Clear,No,No
"Harare, Zimbabwe",2008-07-06,11.1,9.1,9.6,,,0,,,0,,,9.2,0,68.48,Clear,No,No
"Harare, Zimbabwe",2008-07-07,25.2,9.4,15.7,8.9,,0,,,20.5,76,,4,2,47.81,Clear,No,No
"Harare, Zimbabwe",2008-07-08,25.4,11.1,18.5,,,0,,,24.1,50.59,,5.5,0,39.95,Clear,No,No
"Harare, Zimbabwe",2008-07-09,27.1,10.9,18.7,,26,0,,,18.4,78.1,,6.2,0,42,Clear,No,No
"Harare, Zimbabwe",2008-07-10,27.7,10.1,17,,26.4,0,,,14.4,86.67,,7.4,0,47.44,Clear,No,No
"Harare, Zimbabwe",2008-07-11,19.1,11.1,13.6,,,0,,,20.5,118,,6.8,0,66.55,Clear,No,No
"Harare, Zimbabwe",2008-07-12,20.1,18.1,19.5,,,0,,,13,114.29,,18.4,84.3,49.04,Overcast,No,No
"Harare, Zimbabwe",2008-07-13,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-07-14,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-07-15,19.1,8.2,14.9,7.5,,0,,,16.6,54.29,,12.4,22.1,48.56,Clear,No,No
"Harare, Zimbabwe",2008-07-16,21.1,3.1,13.3,7.2,,0,,,16.6,72.78,,11.7,1.6,53.17,Clear,No,No
"Harare, Zimbabwe",2008-07-17,19.1,5.6,13.6,3.5,,0,,,22.3,108.89,,14.7,10,51.4,Clear,No,No
"Harare, Zimbabwe",2008-07-18,19.1,8.1,14.4,5.8,,0,,,22.3,135,,11.6,1.3,50.76,Clear,No,No
"Harare, Zimbabwe",2008-07-19,18.1,10.1,14.4,,,0,,,16.6,106.67,,15.3,23.3,55.41,Clear,No,No
"Harare, Zimbabwe",2008-07-20,19.1,9.1,16.3,8,,0,,,20.5,129,,12.7,35,52.87,Partially cloudy,No,No
"Harare, Zimbabwe",2008-07-21,20.1,9.1,15.9,7.3,,0,,,20.5,129,,13.7,19,51,Clear,No,No
"Harare, Zimbabwe",2008-07-22,19.1,8.1,13,6.8,,0,,,11.2,141.54,,15.3,16.2,61.38,Clear,No,No
"Harare, Zimbabwe",2008-07-23,19.1,11.1,16.7,,,0,,,20.5,75.56,,14.7,22.2,41.28,Clear,No,No
"Harare, Zimbabwe",2008-07-24,20.1,11.1,15.8,,,0,,,20.5,102,,13.1,30,53.13,Partially cloudy,No,No
"Harare, Zimbabwe",2008-07-25,20.1,7.1,13.9,5.7,,0,,,22.3,86.25,,13.8,17.5,63.04,Clear,No,No
"Harare, Zimbabwe",2008-07-26,20.2,7.9,14.4,6.4,,0,,,20.5,72.35,,15.6,30,56.4,Partially cloudy,No,No
"Harare, Zimbabwe",2008-07-27,20.1,10.1,16,,,0,,,13,78,,13.3,28,47.05,Partially cloudy,No,No
"Harare, Zimbabwe",2008-07-28,23.1,6.9,16.9,6.1,,0,,,11.2,132.11,,14.9,10,41.93,Clear,No,No
"Harare, Zimbabwe",2008-07-29,23.1,9.1,14.8,8,,0,,,16.6,113.53,,12.9,5.3,46.31,Clear,No,No
"Harare, Zimbabwe",2008-07-30,21.2,8.1,13.9,6.4,,0,,,24.1,95,,10.9,0.7,49.97,Clear,No,No
"Harare, Zimbabwe",2008-07-31,24.1,11.1,18.3,,,0,,,13,80,,7.2,0.8,35.77,Clear,No,No
"Harare, Zimbabwe",2008-08-01,24.1,4.4,14.7,3.2,,0,,,14.8,99.09,,5.6,0,42.2,Clear,No,No
"Harare, Zimbabwe",2008-08-02,20.2,7.2,14.4,5.8,,0,,,16.6,68,,6.7,0,41.76,Clear,No,No
"Harare, Zimbabwe",2008-08-03,23.1,6.1,17.3,6.7,,0,,,14.8,96.47,,11.5,10,41.15,Clear,No,No
"Harare, Zimbabwe",2008-08-04,18.1,8.7,13.2,7.5,,0,,,24.1,122.94,,9.8,51.2,62.47,Partially cloudy,No,No
"Harare, Zimbabwe",2008-08-05,13.1,7.7,9.3,6.4,,0,,,14.8,126.67,,8.3,78.3,80.61,Overcast,No,No
"Harare, Zimbabwe",2008-08-06,22.1,10.9,17.4,,,0,,,16.6,147.5,,12.3,3.1,38.84,Clear,No,No
"Harare, Zimbabwe",2008-08-07,23.1,7.1,14.4,7.4,,0,,,9.4,118.82,,9.6,5.3,51.18,Clear,No,No
"Harare, Zimbabwe",2008-08-08,14.2,7.6,9.9,6.9,,0,,,7.6,96.67,,6.5,0,57.05,Clear,No,No
"Harare, Zimbabwe",2008-08-09,24.1,12.2,20.2,,,0,,,11.2,160,,12.3,3.8,30.26,Clear,No,No
"Harare, Zimbabwe",2008-08-10,22.1,8.9,14.9,7.1,,0,,,35.3,118.18,,12.5,8.6,48.85,Clear,No,No
"Harare, Zimbabwe",2008-08-11,20.7,8.1,14.3,5.3,,0,,,29.5,126,,14.5,2,46.87,Clear,No,No
"Harare, Zimbabwe",2008-08-12,21.1,5.1,13.1,4,,0,,,13,65,,10.1,4.5,53.85,Clear,No,No
"Harare, Zimbabwe",2008-08-13,22.1,9.1,15.1,7,,0,,,22.3,81.88,,9.2,2.4,47.01,Clear,No,No
"Harare, Zimbabwe",2008-08-14,24.4,9.1,17.2,8.1,,0,,,16.6,76.67,,9.9,1,45.42,Clear,No,No
"Harare, Zimbabwe",2008-08-15,24.9,12.1,19,,,0,,,24.1,74.74,,7.7,35.8,44.93,Partially cloudy,No,No
"Harare, Zimbabwe",2008-08-16,24.2,12.1,17.5,,,0,,,18.4,36.47,,7.7,18.8,51.08,Clear,No,No
"Harare, Zimbabwe",2008-08-17,26.1,12.1,18.7,,,0,,,25.9,99.47,,6.5,8.5,50.98,Clear,No,No
"Harare, Zimbabwe",2008-08-18,22.1,12.1,16.8,,,0,,,29.5,104.44,,8.3,24.4,58.09,Clear,No,No
"Harare, Zimbabwe",2008-08-19,24.1,8.7,18.1,8.1,,0,,,11.2,100,,8.4,34,46.13,Partially cloudy,No,No
"Harare, Zimbabwe",2008-08-20,26.1,8.2,17.9,6.2,,0,,,18.4,94.12,,9.5,0,46.55,Clear,No,No
"Harare, Zimbabwe",2008-08-21,24.1,8.1,16.8,7.4,,0,,,24.1,105.56,,8.8,0,36.47,Clear,No,No
"Harare, Zimbabwe",2008-08-22,25.1,7.6,19.3,5.8,,0,,,24.1,89.09,,10.6,0,31.65,Clear,No,No
"Harare, Zimbabwe",2008-08-23,24.1,7.1,18.3,5.7,,0,,,16.6,85,,9.7,0,38.32,Clear,No,No
"Harare, Zimbabwe",2008-08-24,25.1,9.2,19.3,8.1,,0,,,20.5,66.67,,8.3,0,39.02,Clear,No,No
"Harare, Zimbabwe",2008-08-25,27.1,12.9,18.7,,26,0,,,14.8,92.14,,8.4,6,42.68,Clear,No,No
"Harare, Zimbabwe",2008-08-26,25.1,9.4,14.9,,,0,,,7.6,51.67,,7.3,0,53.79,Clear,No,No
"Harare, Zimbabwe",2008-08-27,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-08-28,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-08-29,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-08-30,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-08-31,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-01,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-02,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-03,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-04,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-05,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-06,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-07,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-08,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-09,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-10,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-11,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-12,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-13,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-14,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-15,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-16,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-17,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-18,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-19,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-20,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-21,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-22,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-23,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-24,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-25,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-26,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-27,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-28,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-09-29,25.1,18.1,21.9,,,0,,,20.5,51.11,,4.6,8.9,51.11,Clear,No,No
"Harare, Zimbabwe",2008-09-30,31.1,13.2,23.1,,29.2,0,,,20.5,65.88,,6.3,10.6,45.48,Clear,No,No
"Harare, Zimbabwe",2008-10-01,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-10-02,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-10-03,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-10-04,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-10-05,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-10-06,24.1,14.7,19.8,,,0,,,33.5,118,,9.2,14,47.33,Clear,No,No
"Harare, Zimbabwe",2008-10-07,28.1,11.1,21.2,,26.8,0,,,22.3,93.13,,9.9,2.5,42.87,Clear,No,No
"Harare, Zimbabwe",2008-10-08,30.1,11.1,23.1,,28.2,0,,,16.6,57.06,,8.7,0,30.62,Clear,No,No
"Harare, Zimbabwe",2008-10-09,31.1,15.7,23.9,,29.2,0,,,20.5,113.13,,7.6,9.4,37.78,Clear,No,No
"Harare, Zimbabwe",2008-10-10,35.1,20.9,28.8,,32.4,0,,,22.3,149,,9.2,10,27.33,Clear,No,No
"Harare, Zimbabwe",2008-10-11,29.9,16.1,22.4,,28.3,0,,,24.1,98.89,,9.9,8.3,53.47,Clear,No,No
"Harare, Zimbabwe",2008-10-12,28.9,11.6,18.2,,27.4,0,,,16.6,76.15,,10.3,7.7,58.35,Clear,No,No
"Harare, Zimbabwe",2008-10-13,30.4,14.4,25.1,,28.7,0,,,14.8,103.85,,9.8,9.3,29.88,Clear,No,No
"Harare, Zimbabwe",2008-10-14,31.1,16.1,23.5,,29,0,,,25.9,83.81,,8.6,11.4,32.49,Clear,No,No
"Harare, Zimbabwe",2008-10-15,29.2,17.2,21.5,,28,0,,,31.3,81.18,,7.6,18.8,50.93,Clear,No,No
"Harare, Zimbabwe",2008-10-16,30.4,15.9,23.6,,29,0,,,29.5,72.73,,9.5,30.9,52.43,Partially cloudy,No,No
"Harare, Zimbabwe",2008-10-17,30.1,20.1,26.7,,30.1,0,,,14.8,83.33,,13,27.5,51.1,Partially cloudy,No,No
"Harare, Zimbabwe",2008-10-18,31.1,20.6,26.3,,29.9,0,,,27.7,118.57,,8.5,15,39.66,Clear,No,No
"Harare, Zimbabwe",2008-10-19,30.7,15.7,24.2,,28.7,0,,,22.3,69.5,,8.6,7.5,40.36,Clear,No,No
"Harare, Zimbabwe",2008-10-20,32.1,16.6,24.6,,29.9,0,,,29.5,87.89,,11.5,4.7,36.47,Clear,No,No
"Harare, Zimbabwe",2008-10-21,30.1,16.7,22,,28.4,0,,,29.5,111.67,,9.8,29,51.18,Partially cloudy,No,No
"Harare, Zimbabwe",2008-10-22,30.2,17.1,23.4,,28.7,0,,,13,121,,12.8,31,49.9,Partially cloudy,No,No
"Harare, Zimbabwe",2008-10-23,29.2,17.7,23.4,,27.5,0,,,25.9,102.5,,9.4,0.8,35.38,Clear,No,No
"Harare, Zimbabwe",2008-10-24,29.1,13.4,21.6,,27.7,0,,,22.3,113,,10.9,2,48.84,Clear,No,No
"Harare, Zimbabwe",2008-10-25,27.6,12.2,19.5,,26.7,0,,,29.5,116.67,,12.7,1.1,56.45,Clear,No,No
"Harare, Zimbabwe",2008-10-26,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",2008-10-27,30.1,12.6,23,,28.3,0,,,14.8,88.18,,14.6,9.1,42.84,Clear,No,No
"Harare, Zimbabwe",2008-10-28,33.1,16.2,26.9,,30.7,0,,,18.4,152.67,,13.9,10,30.77,Clear,No,No
"Harare, Zimbabwe",2008-10-29,33.1,17.9,25.9,,30.8,0,,,20.5,100.59,,10.9,3.5,31.03,Clear,No,No
"Harare, Zimbabwe",2008-10-30,33.1,16.4,24.9,,30.7,0,,,20.5,83.57,,10.5,5.7,37.14,Clear,No,No
"Harare, Zimbabwe",2008-10-31,31.9,17.7,23.3,,30.5,0,,,20.5,72.14,,9.4,20.7,40.74,Clear,No,No
"Harare, Zimbabwe",2008-11-01,33.1,17.1,26.2,,30.7,0,,,18.4,89.44,,9.1,7.8,35.52,Clear,No,No
"Harare, Zimbabwe",2008-11-02,29.7,19.1,23.7,,28.4,0,,,25.9,48.75,,8.1,8.8,49.39,Clear,No,No
"Harare, Zimbabwe",2008-11-03,29.2,22.1,24.6,,28,0,,,22.3,68,,8.8,26,39.58,Partially cloudy,No,No
"Harare, Zimbabwe",2008-11-04,33.1,19.9,25.9,,31.1,0,,,22.3,89.29,,8.4,47.1,36.7,Partially cloudy,No,No
"Harare, Zimbabwe",2008-11-05,29.6,18.1,21.9,,28.2,0,,,29.5,98,,11,48.7,65,Partially cloudy,No,Yes
"Harare, Zimbabwe",2008-11-06,28.1,17.1,21.5,,27.7,17,,,35.3,80,,14,53.6,62.67,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",2008-11-07,29.4,16.4,23.7,,28,1,,,22.3,70,,9.5,40.6,49.67,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",2008-11-08,30.9,17.1,23.6,,29.1,0,,,29.5,92,,10,27.5,47.8,Partially cloudy,No,No
"Harare, Zimbabwe",2008-11-09,28.2,17.1,23.2,,27.5,0,,,22.3,106.47,,14.2,35.3,54.21,Partially cloudy,No,No
"Harare, Zimbabwe",2008-11-10,29.7,14.2,20.3,,28.2,0,,,22.3,112.5,,17.5,20.8,63.2,Clear,No,No
"Harare, Zimbabwe",2008-11-11,31.4,23.1,27,,29.7,0,,,16.6,74.44,,15.6,23.3,31.38,Clear,No,No
"Harare, Zimbabwe",2008-11-12,30.9,21.9,26.6,,29.1,0,,,25.9,44.71,,10.1,39.4,32.79,Partially cloudy,No,No
"Harare, Zimbabwe",2008-11-13,31.1,18.4,25.4,,29.7,0,,,16.6,143.33,,9.3,45,43.69,Partially cloudy,No,No
"Harare, Zimbabwe",2008-11-14,31.1,17.9,23.6,,29.9,0,,,29.5,126,,8.7,58.9,57.93,Partially cloudy,No,No
